成交金额指数,成交金额,拟合值,误差值
461150,2430.049987792969,2425.0922585090525,-0.2040175843633339
462616,2440.099975585938,2435.265744745129,-0.19811609725737994
463345,2445.100006103516,2440.3285607346843,-0.19514315802712354
463644,2447.149963378906,2442.405814288623,-0.19386425684073838
464511,2453.099975585938,2448.4315701779674,-0.19030636559586164
465086,2457.049987792969,2452.42986974133,-0.18803516715543522
465334,2458.749938964844,2454.154840559347,-0.18688758595075597
465523,2460.049987792969,2455.4696321603196,-0.18618953498415824
466781,2468.699951171875,2464.225332506676,-0.18125405086491325
467130,2471.099975585938,2466.655712951059,-0.17984956815943137
467697,2475.0,2470.6054454860337,-0.17755775814005417
468220,2478.599975585938,2474.2500275827565,-0.1755002035838046
468575,2481.049987792969,2476.724623497206,-0.17433603986395466
469149,2485.0,2480.7270662305154,-0.1719490450496802
470324,2493.099975585938,2488.9250905658773,-0.16745758537338362
470461,2494.049987792969,2489.881370934492,-0.16714247424390505
471259,2499.549987792969,2495.453294542631,-0.16389723231563127
471483,2501.099975585938,2497.017884499642,-0.16321183183968824
471918,2504.100006103516,2500.056939567473,-0.16145787014051208
473221,2513.099975585938,2509.1654772358966,-0.15655956341824612
475035,2525.649963378906,2521.8594504025145,-0.15008069334042515
475548,2529.199951171875,2525.4521195170805,-0.14818249751499352
476689,2537.099975585938,2533.447263611508,-0.14397193684046644
479579,2557.149963378906,2553.7251888346714,-0.13392935859377902
481658,2571.599975585938,2568.336801617433,-0.12689275157429192
481667,2571.659973144531,2568.400099155058,-0.1267614701599471
482083,2574.549987792969,2571.3262636253453,-0.12521505439431954
483440,2584.0,2580.877065182758,-0.12085661057437741
484237,2589.549987792969,2586.4904782112953,-0.11814831133194052
484452,2591.049987792969,2588.005266489876,-0.11750916877087633
486030,2602.050048828125,2599.129666370022,-0.11223390800720447
486596,2606.0,2603.122596797281,-0.11041455114040873
487405,2611.649978637695,2608.832378644222,-0.10788581994217318
488035,2616.050048828125,2613.280903770323,-0.10585214373258012
489258,2624.599975585938,2621.921920150812,-0.10203670883323464
489330,2625.100036621094,2622.4308457801712,-0.10167958568004223
490037,2630.049987792969,2627.429481128949,-0.09963714287495484
490051,2630.149963378906,2627.528487245459,-0.09967021538494383
493035,2651.049987792969,2648.651493999623,-0.09047335223364765
495180,2666.099975585938,2663.8606495404433,-0.08399257589740203
496823,2677.649993896484,2675.524591666539,-0.07937565532424494
498166,2687.099975585938,2685.0679262282624,-0.07562239500346213
498735,2691.099990844727,2689.113707088085,-0.07380936284045456
501636,2711.549987792969,2709.7636574861467,-0.06587856815711712
502344,2716.550048828125,2714.8091492404174,-0.06408494437489345
503265,2723.049987792969,2721.375959085277,-0.06147623859997834
504680,2733.049987792969,2731.472500652409,-0.057718927484163074
505323,2737.599975585938,2736.063526463363,-0.05612394565594626
505323,2737.599990844727,2736.063526463363,-0.05612450272145178
507329,2751.799926757812,2750.398353760842,-0.050932954221764914
508091,2757.199951171875,2755.8483308602404,-0.04902148322830786
509304,2765.800048828125,2764.529328829032,-0.04594402981631385
511734,2783.049987792969,2781.9397860262043,-0.039891549617667825
512859,2791.049987792969,2790.0091248202107,-0.03729288179398025
514545,2803.049987792969,2802.1129456973626,-0.0334293751337754
515809,2812.049987792969,2811.195524517203,-0.030385778328102072
516384,2816.149978637695,2815.3295864508755,-0.02913169373231509
516658,2818.099975585938,2817.3000735207374,-0.02838444597886197
517492,2824.049987792969,2823.299884380788,-0.026561265396270437
517919,2827.099975585938,2826.372924248942,-0.02571721351471276
517926,2827.150024414062,2826.423308686143,-0.025704887312072763
518157,2828.799957275391,2828.0861169502086,-0.025234740383338866
518494,2831.199981689453,2830.5123695452,-0.024286950717023918
520572,2846.049987792969,2845.4841661232153,-0.019880946300336693
520712,2847.049987792969,2846.493539496519,-0.01954473222584439
520929,2848.600036621094,2848.0582392884935,-0.019019775526063987
523346,2865.899978637695,2865.500295910868,-0.013946150591654091
525613,2882.149993896484,2881.8832608880875,-0.009254653954903299
527549,2896.049987792969,2895.892039558498,-0.005453919481264715
528328,2901.649963378906,2901.5334677149795,-0.004014807623132018
529927,2913.149963378906,2913.121552359748,-0.0009752679922071674
530162,2914.839965820312,2914.8255576782763,-0.0004943030219408918
531101,2921.60009765625,2921.636731823442,0.0012539076522277593
531254,2922.699951171875,2922.746903884723,0.0016064841972290296
533599,2939.599975585938,2939.7750341997485,0.005955184898095281
535947,2956.549987792969,2956.848879941197,0.010109490773433462
536172,2958.179954528809,2958.486256961049,0.010354421872513644
538774,2977.0,2977.4375194783515,0.014696656981912415
538864,2977.649963378906,2978.093543769904,0.014896995834087033
539210,2980.14990234375,2980.615918118053,0.015637326630325955
539341,2981.099975585938,2981.5710558785695,0.015802230602445653
540162,2987.049987792969,2987.558756535533,0.017032481700777567
541569,2997.249969482422,2997.8270105179986,0.019252349368656715
542176,3001.650024414062,3002.2595118924114,0.02030508131834391
542383,3003.150024414062,3003.7714518370826,0.02069252011949762
543478,3011.099975585938,3011.7724559083326,0.022333377431741262
544201,3016.349945068359,3017.058130245164,0.02347821670901065
544435,3018.049987792969,3018.769326386046,0.023834548665075724
547714,3041.899963378906,3042.772656155821,0.028689068918161406
548833,3050.049987792969,3050.974603501951,0.030314772304797618
550897,3065.099975585938,3066.117119846937,0.0331847009592088
551178,3067.149963378906,3068.1800750162706,0.03358530393571007
551712,3071.049987792969,3072.1013484269643,0.034234565968449544
551863,3072.149963378906,3073.210392552425,0.03451749381248011
552116,3074.0,3075.068809253458,0.03476933160240264
553353,3083.039978027344,3084.1591275201845,0.03630019399087899
554312,3090.049987792969,3091.210974825694,0.037571788071750725
554709,3092.949996948242,3094.1313878829665,0.03819625069561209
557120,3110.599975585938,3111.8815039774595,0.04119875270300978
558282,3119.11994934082,3120.445069212843,0.042483774062719075
560875,3138.149963378906,3139.5751355799302,0.04541440713973854
561556,3143.14990234375,3144.6039520733757,0.04626090943169635
561672,3144.0,3145.4607432680455,0.046461299874219535
561815,3145.049987792969,3146.517037673877,0.04664631362305559
562481,3149.949966430664,3151.4376922125057,0.047230140087825605
563263,3155.699951171875,3157.2177700300813,0.04809769248317281
564541,3165.099975585938,3166.669493786878,0.04958826618578941
565369,3171.199951171875,3172.7967908842256,0.05035443166428337
567608,3187.699981689453,3189.379982881028,0.05270261320779594
568726,3195.949951171875,3197.668287651642,0.05376606348722491
569281,3200.049987792969,3201.7847172623265,0.05420944910156486
569951,3205.0,3206.755806282286,0.054783347341213824
570175,3206.649963378906,3208.418198206325,0.05514274546998171
570635,3210.049987792969,3211.8326918596003,0.0555350874101751
572954,3227.199951171875,3229.0595543829004,0.05762280736122718
573204,3229.049987792969,3230.9180277406613,0.057851069347144395
573548,3231.599975585938,3233.475709715312,0.05804351230179399
575033,3242.600036621094,3244.522479014663,0.05928706506683834
575573,3246.599990844727,3248.5417437771594,0.05980881346356179
576759,3255.400085449219,3257.373461242189,0.06061853354954092
578638,3269.349914550781,3271.377560600553,0.06201985418409112
581255,3288.799987792969,3290.906113633843,0.06403934105725116
581980,3294.199981689453,3296.321169826044,0.06439160185723915
582242,3296.149963378906,3298.2785885652384,0.06457913656787896
583303,3304.049987792969,3306.2082591173316,0.0653219936846085
583458,3305.199951171875,3307.3670789320736,0.06556722111260518
588142,3340.149963378906,3342.432104302937,0.0683245048591408
588570,3343.350006103516,3345.6406215242932,0.06851258218838834
589326,3349.0,3351.309820562696,0.06897045573891106
589466,3350.049987792969,3352.359926902537,0.06895237736705385
589486,3350.199951171875,3352.509948588236,0.06895103128256679
590990,3361.45002746582,3363.7962281053365,0.06979727856568489
591357,3364.199951171875,3366.551652050202,0.06990371893643697
591651,3366.399963378906,3368.7593879206856,0.07008746932766881
592492,3372.699966430664,3375.076645825615,0.07046815366342875
593513,3380.349975585938,3382.7498365726874,0.07099445335784978
593893,3383.199951171875,3385.606752058095,0.07113977657118245
595815,3397.620025634766,3400.065657803604,0.071980743885013
597204,3408.049987792969,3410.524154895233,0.07259773510147795
597550,3410.650054931641,3413.1305752326884,0.07272866641538456
597729,3412.0,3414.4791724032484,0.07266038696507657
598215,3415.649978637695,3418.14137634069,0.07294066191140426
598807,3420.100006103516,3422.603614692356,0.0732027889351805
599066,3422.049987792969,3424.5562865551105,0.07323968881465007
599890,3428.249938964844,3430.7704387991967,0.07352147244881192
601656,3441.550048828125,3444.097802829,0.07402925904688304
601848,3443.0,3445.5475102687205,0.07399100402906023
602067,3444.649993896484,3447.2012629092633,0.074064680513257
602333,3446.649963378906,3449.2101885603784,0.07428155480467348
604474,3462.799926757812,3465.390072541297,0.07479917518393608
605957,3474.0,3476.6080680239666,0.07507392124256053
608365,3492.200012207031,3494.8417812905964,0.07564770271837921
608539,3493.519989013672,3496.1602267519966,0.07557528643395872
609343,3499.599945068359,3502.25391517516,0.07583638554289258
610003,3504.600021362305,3507.258113887802,0.07584581719153835
610122,3505.500030517578,3508.1605699047905,0.0758961450306853
610531,3508.599975585938,3511.2627165248496,0.07589183598700025
612438,3523.049987792969,3525.735505861173,0.07622707817115155
613967,3534.649963378906,3537.349929990382,0.07638568569588024
614329,3537.399963378906,3540.1010669411467,0.07635844377803352
614935,3542.0,3544.707718708173,0.07644603919178884
614948,3542.099975585938,3544.8065571409343,0.07641177757972778
616850,3556.550048828125,3559.274556787204,0.07660535973552828
619675,3578.050048828125,3580.7898334750275,0.07657200456991549
619817,3579.129959106445,3581.872136534128,0.0766157546390897
621846,3594.599975585938,3597.345508155355,0.07637936315764117
623557,3607.649963378906,3610.406300930288,0.07640257728332267
623642,3608.300048828125,3611.0554405267962,0.0763625990462218
625421,3621.889892578125,3624.6480225507116,0.07615167921693347
628377,3644.500030517578,3647.2608309968277,0.07575251628842851
630107,3657.749938964844,3660.510742612715,0.07547819544635849
636073,3703.549987792969,3706.2926961111257,0.0740561981665304
638614,3723.099975585938,3725.8335517558494,0.07342204581764482
644318,3767.099975585938,3769.788854783586,0.07137796222755649
645534,3776.5,3779.175508331169,0.07084624205399477
645734,3778.049987792969,3780.7199062481345,0.07066921993599685
646814,3786.399948120117,3789.062290694981,0.07031329524990484
647092,3788.549987792969,3791.2104016436306,0.07022248245987121
647576,3792.299942016602,3794.9509805926814,0.06990582539918111
647822,3794.199951171875,3796.8525258021705,0.06991130315829039
649954,3810.719940185547,3813.342225975903,0.0688133956710708
650119,3812.0,3814.6191189647666,0.06870721313658408
650635,3816.0,3818.61297860262,0.06847428203930642
651402,3821.950012207031,3824.5514547889734,0.06806584527881772
655027,3850.099975585938,3852.648070874927,0.06618257461226244
657084,3866.099975585938,3868.6135344942372,0.06501536235928106
658003,3873.249938964844,3875.7515355379346,0.06458650003255356
658811,3879.549987792969,3882.030011654881,0.06392555501837181
659132,3882.049987792969,3884.524989167586,0.0637550104300464
662543,3908.649963378906,3911.0609556618174,0.061683504675546987
665276,3930.0,3932.353879458239,0.05989515160913829
666075,3936.249938964844,3938.5842013189,0.0593016802858191
666624,3940.549987792969,3942.8664928761714,0.05878633922620548
669670,3964.399948120117,3966.6462200649403,0.056661082994117554
670658,3972.149963378906,3974.3668283940074,0.05581020443688891
671442,3978.300003051758,3980.49588530425,0.05519649726786869
671493,3978.699966430664,3980.8946658170685,0.0551612186121513
672634,3987.649963378906,3989.81892719519,0.0543920313017256
673442,3994.0,3996.141570973231,0.05361970388660379
673614,3995.349914550781,3997.487792768352,0.05350916098199914
674346,4001.099975585938,4003.2182882701854,0.05294325803336794
674734,4004.150024414062,4006.2565687990273,0.05260902743706449
675498,4010.149963378906,4012.2407913125667,0.05213839763486472
675650,4011.34992980957,4013.4316271840166,0.051895182690920215
677271,4024.100006103516,4026.136577246307,0.05060935711592188
677423,4025.299987792969,4027.328409047579,0.050391803362760085
677671,4027.25,4029.2731598381242,0.050236758038965275
678287,4032.099975585938,4034.104651972341,0.04971792362642542
678757,4035.799926757812,4037.7919591749705,0.04935904785445623
681579,4058.049987792969,4059.948605799145,0.04678646177072428
682358,4064.200012207031,4066.070005526387,0.046011350665309446
683220,4071.0,4072.846219403254,0.045350513467306654
683435,4072.699951171875,4074.536767416682,0.045100701422365885
683568,4073.749938964844,4075.582633209619,0.04498789253717551
685295,4087.399917602539,4089.1690514172574,0.04328262099090122
686006,4093.019912719727,4094.7657092142276,0.042653017374170654
687274,4103.050048828125,4104.7514010367595,0.04146554851604634
689427,4120.099975585938,4121.7200611518765,0.03932151102007416
689465,4120.39990234375,4122.019706426743,0.03931181733287031
691017,4132.699951171875,4134.262348980704,0.03780574024944045
691269,4134.699966430664,4136.251029005376,0.037513304164871565
691609,4137.399917602539,4138.93453518358,0.037091352337295894
692951,4148.049987792969,4149.530598987597,0.03569415023891655
693959,4156.049987792969,4157.493796671898,0.03473993053909403
696431,4175.699951171875,4177.038204936689,0.03204860934604339
699020,4196.299926757812,4197.531387158214,0.02934633896280497
699365,4199.049987792969,4200.2640587302085,0.0289129908138545
701253,4214.099975585938,4215.226116407071,0.02672316337192637
702388,4223.149978637695,4224.2269734683405,0.025502168667772003
702914,4227.349975585938,4228.399869618836,0.02483574908539451
703021,4228.199951171875,4229.2488506617765,0.02480723480474894
706007,4252.049987792969,4252.957584008712,0.02134490935780739
706651,4257.199981689453,4258.075119772143,0.02055665898839166
708957,4275.649963378906,4276.411907113259,0.017820535845518255
712245,4302.0,4302.5902419093545,0.01372017455496322
714394,4319.249938964844,4319.72096083049,0.010905177341029738
716237,4334.049987792969,4334.425505548235,0.008664361424632607
717617,4345.149963378906,4345.443868129907,0.006763972555098217
717959,4347.899963378906,4348.175551446063,0.006338417844886097
718351,4351.050018310547,4351.307114186745,0.005908823734870858
718506,4352.299926757812,4352.545510050787,0.005642609588222224
719779,4362.549987792969,4362.719558096489,0.0038869538227576314
720986,4372.269989013672,4372.3714243057075,0.0023199686270628885
721797,4378.800048828125,4378.859542685388,0.001358679469253229
722262,4382.549926757812,4382.580659644526,0.0007012558265935139
723266,4390.649963378906,4390.617677174539,-0.0007353399755606708
725682,4410.149963378906,4409.972332285805,-0.004027778977493192
725806,4411.149963378906,4410.966255532588,-0.004164624822183396
728509,4433.0,4432.645626758909,-0.007993982429298396
730486,4449.0,4448.518384020644,-0.01082526364028591
731350,4456.0,4455.459494225004,-0.01212984234730332
732091,4462.0,4461.414544185255,-0.01312092816550468
732467,4465.049987792969,4464.437005404719,-0.013728455222809133
732924,4468.75,4468.1112482394965,-0.014293745689589035
736775,4500.0,4499.101970391838,-0.019956213514706177
737236,4503.749938964844,4502.8153130235705,-0.020752172166291334
738768,4516.200042724609,4515.160850830488,-0.023010315847178855
739788,4524.500061035156,4523.384995158229,-0.024645062700526504
743233,4552.550048828125,4551.188361277005,-0.02991043561333874
743920,4558.149963378906,4556.737816861095,-0.030980694561540286
744656,4564.149963378906,4562.684899014276,-0.03209939148330358
746200,4576.75,4575.166934437812,-0.03458929507155918
747211,4585.0,4583.3445458560955,-0.036105870096064016
747260,4585.39990234375,4583.740978753166,-0.036178384130379784
748582,4596.199951171875,4594.439704791079,-0.03829786344145794
749292,4602.0,4600.188105199869,-0.0393718991771205
749744,4605.699981689453,4603.848555523757,-0.040198583777863235
750025,4608.0,4606.124544323517,-0.04069999297924041
756447,4660.599990844727,4658.214205578636,-0.051190517761167745
758000,4673.349914550781,4670.832025483253,-0.05387760629026068
759979,4689.599975585938,4686.922962462874,-0.05708403993945546
760064,4690.299942016602,4687.614383692967,-0.057257709673894826
760356,4692.699951171875,4689.989806856173,-0.05775234606731822
760429,4693.299926757812,4690.583708115473,-0.05787438869722496
760556,4694.349960327148,4691.6169769315775,-0.058218569528644466
762003,4706.249938964844,4703.393616760271,-0.06069210606356889
763814,4721.149963378906,4718.142780452214,-0.06369598402971284
764306,4725.199951171875,4722.1516598122125,-0.06451137287653783
766550,4743.699951171875,4740.446494706775,-0.06858478610764285
766593,4744.049987792969,4740.797231168945,-0.06856497364896944
768684,4761.299926757812,4757.860378430534,-0.07223969042461802
769514,4768.149963378906,4764.637519402675,-0.07366471279653636
769937,4771.649963378906,4768.092308887563,-0.0745581616138419
774140,4806.400054931641,4802.452543526629,-0.08213031291395657
774775,4811.649963378906,4807.648959531327,-0.0831524295830052
774889,4812.599975585938,4808.582003280114,-0.08348859922302856
775070,4814.099975585938,4810.063504787366,-0.08384684196512653
775131,4814.599945068359,4810.562820213837,-0.0838517197811582
776042,4822.150024414062,4818.02130052363,-0.08561998008208345
776646,4827.149963378906,4822.967870260225,-0.08663690066413109
777593,4834.999908447266,4830.72597205247,-0.08839579060443735
777714,4836.0,4831.717456765446,-0.08855548458549206
778196,4840.0,4835.667495765151,-0.08951455030679306
780769,4861.349914550781,4856.7666868479255,-0.09427890983813873
783363,4882.90007019043,4878.060544159556,-0.09911171560561384
785118,4897.500091552734,4892.479908881835,-0.1025050041256323
785521,4900.849945068359,4895.792474755821,-0.103195779695882
788738,4927.64990234375,4922.254883098767,-0.10948462962875789
790118,4939.149963378906,4922.452085470313,-0.3380718956176392
791777,4953.000091552734,4936.489885328415,-0.3333374907962837
792161,4956.199951171875,4939.740641495342,-0.3320953520578038
794190,4973.149963378906,4956.92651704351,-0.3262207344411841
794968,4979.649963378906,4963.52043996147,-0.32390877945347135
798356,5008.0,4992.262262144322,-0.31425195398717154
799072,5014.0,4998.341982423869,-0.31228595086021116
802752,5044.849975585938,5029.620431659674,-0.3018829895827674
803252,5049.049987792969,5033.874185223357,-0.3005674850972381
805949,5071.699951171875,5056.835256577329,-0.29309097023988956
807662,5086.099975585938,5071.433268837688,-0.28836843197445605
808720,5095.0,5080.454972870264,-0.2854764892980549
809468,5101.300018310547,5086.835814675394,-0.28353956017553955
809700,5103.25,5088.8153279435155,-0.2828525362560033
810448,5109.549987792969,5095.198933132424,-0.2808672915389886
810620,5111.0,5096.667119060964,-0.28043202776435006
811736,5120.399932861328,5106.1959621082215,-0.2773996355626336
814422,5143.049987792969,5129.149285157062,-0.2702813052352224
816075,5157.0,5143.288535455953,-0.26588063882193086
816258,5158.549987792969,5144.854491106532,-0.26549120816596616
816939,5164.299987792969,5150.683002894693,-0.26367532735244537
820594,5195.200012207031,5181.994926039637,-0.254178590552175
822944,5215.099975585938,5202.153457261611,-0.24825062577774984
825510,5236.849975585938,5224.188384498745,-0.24177876292468406
825763,5239.0,5226.362291451256,-0.24122367911326267
826600,5246.099975585938,5233.555926338745,-0.23911189846877481
828120,5259.0,5246.626298096518,-0.235286212273846
829338,5269.349990844727,5257.105988961365,-0.23236266151678564
830015,5275.099975585938,5262.933288764546,-0.23064372007548542
835503,5321.800003051758,5310.234111218703,-0.21733044884103486
837169,5335.999954223633,5324.615325989917,-0.21335510366157404
837286,5337.0,5325.625676240286,-0.21312204908588459
837902,5342.249954223633,5330.94595990554,-0.21159613299553448
838669,5348.799865722656,5337.572359676505,-0.20990701331156775
839343,5354.549957275391,5343.39708734176,-0.20828771834459553
839402,5355.049987792969,5343.907046722729,-0.20808285815520247
840760,5366.649963378906,5355.648298445538,-0.20500060574924467
842153,5378.549865722656,5367.69920961732,-0.2017394349076747
843966,5394.049987792969,5383.394241961207,-0.19754629371022833
844036,5394.64990234375,5384.000469769652,-0.19740729735716564
844977,5402.699951171875,5392.151649027203,-0.19524130971559261
849051,5437.599990844727,5427.479100717282,-0.18612788996037638
849448,5440.999893188477,5430.924910808764,-0.18516784740843428
852687,5468.800018310547,5459.059715721668,-0.1781067611956289
853229,5473.45002746582,5463.771408753689,-0.17682848411082855
854003,5480.099975585938,5470.501771167669,-0.1751465203377605
855004,5488.700012207031,5479.209261272058,-0.172914367953532
855533,5493.249938964844,5483.812395054499,-0.17180255796122595
855649,5494.249969482422,5484.821914015487,-0.17159858978573284
856201,5499.0,5489.62650250855,-0.17045821952081466
856387,5500.599975585938,5491.24568955332,-0.17005937668867402
856672,5503.049987792969,5493.726946000575,-0.16941590232825127
857050,5506.299926757812,5497.018331125168,-0.1685632049852599
857614,5511.149963378906,5501.930252091268,-0.16729196898836896
859652,5528.700012207031,5519.6889850670495,-0.16298636424631305
861323,5543.100036621094,5534.260993224037,-0.15946029006622714
862952,5557.149963378906,5548.476476442887,-0.15607797149935398
863045,5557.949951171875,5549.288331622503,-0.15584198536270258
863149,5558.849975585938,5550.19624974685,-0.15567475066056183
864447,5570.049987792969,5561.531057171869,-0.1529417265512736
866415,5587.049987792969,5578.728264644518,-0.1489466385056951
868168,5602.200012207031,5594.058483422018,-0.145327349385474
871380,5630.0,5622.176581626035,-0.13895947378268328
873718,5650.25,5642.666950091412,-0.1342073343407421
875217,5663.249938964844,5655.8145988192955,-0.13129104711397077
875759,5667.949890136719,5660.570435526148,-0.13019618651556167
883721,5737.149963378906,5730.554975048813,-0.11495234344910735
884186,5741.200012207031,5734.649235449866,-0.11410117646549378
886619,5762.39990234375,5756.084014899396,-0.10960515672967146
887685,5771.699951171875,5765.482130525689,-0.10772945057414798
888293,5777.0,5770.844215028232,-0.10655677638511855
888688,5780.449890136719,5774.328509705629,-0.1058979931914139
888797,5781.39990234375,5775.290096152614,-0.10568039392430326
892387,5812.749938964844,5806.984249326887,-0.09919039522597263
893108,5819.049987792969,5813.355072540289,-0.0978667525562784
894172,5828.350036621094,5822.760036494272,-0.09591050797735944
894684,5832.829895019531,5827.287160505219,-0.09502650709984373
896486,5848.599975585938,5843.227883557839,-0.09185261516472855
898215,5863.749954223633,5858.5336173289215,-0.08895906093256879
899271,5873.0,5867.8868978793635,-0.08706116330046894
899761,5877.299987792969,5872.22829664366,-0.08629287529720987
900463,5883.450012207031,5878.449488594084,-0.08499305003989432
902492,5901.249969482422,5896.440434527509,-0.08150027502283318
902645,5902.599975585938,5897.797657775265,-0.08135936418758438
906345,5935.100006103516,5930.644432554955,-0.07507158335965695
906913,5940.100036621094,5935.691109251551,-0.07422311648560354
907743,5947.39990234375,5943.067687593857,-0.07284216331553083
907766,5947.599975585938,5943.272133166194,-0.07276619876100299
912751,5991.500061035156,5987.627157906498,-0.06463995809405552
913959,6002.150085449219,5998.388644228192,-0.06266823000886947
915902,6019.299957275391,6015.7085625988675,-0.05966465705338852
916106,6021.099975585938,6017.527783279409,-0.0593279022273955
916344,6023.199966430664,6019.650390552752,-0.0589317289430119
917363,6032.199951171875,6028.740589603047,-0.05734825763121664
917595,6034.249984741211,6030.810698257561,-0.0569960888651764
918512,6042.349975585938,6038.994813354639,-0.05552743956997367
918942,6046.149963378906,6042.833518647388,-0.05485217455084517
920926,6063.699951171875,6060.553445136308,-0.051890859721029706
922339,6076.200012207031,6073.181863688942,-0.049671645305055565
923824,6089.349914550781,6086.46122834993,-0.04743833482041453
926464,6112.749938964844,6110.087840437744,-0.04354993339627729
928183,6128.0,6125.4849412243475,-0.0410420818481153
928465,6130.499908447266,6128.011792657405,-0.04058585477560142
928600,6131.699890136719,6129.221552751053,-0.04041843909634115
930332,6147.080017089844,6144.747905681763,-0.0379385236827446
931697,6159.199951171875,6156.991609335101,-0.035854361837264745
931916,6161.149963378906,6158.956581363848,-0.03560020496328059
932482,6166.179962158203,6164.035767256546,-0.03477347263323498
933935,6179.099853515625,6177.079786023977,-0.03269193797699231
935093,6189.39990234375,6187.480700511843,-0.031007882221028942
936733,6204.0,6202.218722046621,-0.028711765850721733
939594,6229.499893188477,6227.951475471348,-0.024856212275104872
941366,6245.299987792969,6243.903479036503,-0.02236095558572483
943550,6264.799942016602,6263.579193733374,-0.019485830266342756
947175,6297.200012207031,6296.27287747904,-0.014722967766526762
947231,6297.699951171875,6296.778290087202,-0.014634884034160084
950025,6322.700012207031,6322.008329917899,-0.010939666405130371
953757,6356.149974822998,6355.749998531645,-0.006292744710823549
955992,6376.200012207031,6375.979659982387,-0.003455854964127537
956148,6377.599914550781,6377.392295347613,-0.0032554441474838512
956922,6384.549987792969,6384.402359123249,-0.00231227995711585
958297,6396.900024414062,6396.860639556772,-0.0006156866160029336
958407,6397.89013671875,6397.857578356864,-0.0005088921689846603
958598,6399.599975585938,6399.5887238673295,-0.00017581909262877102
959187,6404.899963378906,6404.927954652766,0.0004370290561873332
960022,6412.399917602539,6412.499162607054,0.0015477045379317922
960539,6417.050048828125,6417.188145386251,0.0021520255736648384
960867,6420.000061035156,6420.163442019403,0.002544875119839148
961823,6428.599945068359,6428.8374155017655,0.003693968133578777
964217,6450.149963378906,6450.57217041162,0.006545693280175584
966420,6470.0,6470.589927986295,0.00911789777890497
967701,6481.549987792969,6482.237359029185,0.010605044125421204
968316,6487.099975585938,6487.831177200394,0.011271625490710823
969042,6493.64990234375,6494.436247002338,0.012109440305738305
969335,6496.299987792969,6497.102430878179,0.012352309571879275
970039,6502.649963378906,6503.5097302162085,0.01322179176403768
973067,6530.0,6531.087353204514,0.016651657036972883
973421,6533.199890136719,6534.313427768749,0.017044291476692775
978719,6581.150024414062,6582.645273766258,0.022720183351679416
982453,6615.0,6616.765576158844,0.026690493708903126
983142,6621.249954223633,6623.066551560648,0.027435867088151412
983335,6623.0,6624.83183953435,0.027658757879365323
984073,6629.699951171875,6631.583150937792,0.028405505223269123
986583,6652.499877929688,6654.558478855652,0.030944772096769622
986913,6655.499877929688,6657.580696055192,0.03126464072824282
989646,6680.349914550781,6682.624035953771,0.03404195037803086
991695,6699.0,6701.415904368197,0.03606365678752958
991964,6701.449890136719,6703.883999711667,0.036322133491296434
992145,6703.099975585938,6705.544823143931,0.036473386446533376
995864,6736.999938964844,6739.693670759779,0.03998414456493146
998637,6762.299926757812,6765.185806678286,0.04267601188547319
999014,6765.749954223633,6768.6535175693925,0.04291561712160414
999726,6772.249938964844,6775.203892887335,0.04361850122358426
1002100,6793.949981689453,6797.056665326649,0.04572720796544725
1004128,6812.499938964844,6815.739166012944,0.04754828737059297
1005210,6822.399971008301,6825.712375692391,0.04855189813212865
1006914,6837.999877929688,6841.426584120922,0.0501126974613338
1008463,6852.200012207031,6855.719646115089,0.05136502001966436
1017209,6932.499954223633,6936.5686242721595,0.05868979553397349
1017807,6938.0,6942.105712809826,0.05917718088536178
1018356,6943.049987792969,6947.1901180743,0.0596298498298309
1019346,6952.160003662109,6956.3611958302945,0.060430027012786
1019817,6956.499984741211,6960.7255242990805,0.06074232109736314
1019855,6956.849914550781,6961.077667161347,0.06077107688815791
1020197,6960.0,6964.247164103648,0.06102247275356572
1026131,7014.7001953125,7019.301153316952,0.06559023017871113
1026624,7019.250122070312,7023.8802038416825,0.06596262693094151
1028714,7038.549865722656,7043.30113870406,0.06750357775458622
1031035,7060.0,7064.885142442751,0.06919465216361477
1033905,7086.549987792969,7091.598578605777,0.07124187117151487
1034418,7091.299926757812,7096.376285953265,0.07158573530783766
1040901,7151.399963378906,7156.82716071355,0.07588999863573222
1041235,7154.499938964844,7159.945207502364,0.07610970136241003
1044099,7181.099975585938,7186.696671502989,0.0779364712380892
1049201,7228.549987792969,7234.417415464473,0.08117018878493057
1049679,7233.0,7238.892572529395,0.08146789063175423
1051090,7246.149963378906,7252.106963089647,0.08220916957069477
1052367,7258.049987792969,7264.071879296913,0.08296844901966846
1053939,7272.699951171875,7278.807945419703,0.08398523641613968
1054223,7275.349914550781,7281.471025281357,0.084134932373947
1054233,7275.449890136719,7281.564800376393,0.08404855138874454
1057560,7306.499877929688,7312.781424435135,0.08597203326343276
1058786,7317.949890136719,7324.293620950192,0.08668726772813372
1062358,7351.349884033203,7357.862041915398,0.08858451828471156
1062497,7352.650024414062,7359.169132986195,0.08866338735676503
1067937,7403.60009765625,7410.372340744484,0.09147229724601069
1069840,7421.449890136719,7428.306113102032,0.09238387467151864
1071838,7440.200073242188,7447.147443091988,0.09337611598356
1072860,7449.799926757812,7456.789859301622,0.09382711767471692
1073903,7459.599853515625,7466.633795351863,0.0942938223814138
1074972,7469.650024414062,7476.726671217799,0.09473866621070223
1075930,7478.649963378906,7485.774600535697,0.09526635411040754
